region,city,rooms,halls,towards,decoration,have_elevator,visited,attention,publishday,popular,unit_price,area,total_price
古塘路30号 ,H,3,2,SE N,1,0,1,85,20.0,1.31,3.4120000000000004,70.34,240.0
友谊新村 ,H,2,2,S,2,0,7,27,20.0,0.65,5.1127,67.48,345.0
明江苑 ,H,3,2,S,3,0,8,47,20.0,0.985,2.3243,118.32,275.0
复地连城国际 ,H,3,2,S,2,1,2,96,20.0,1.51,2.0481000000000003,124.51,255.0
理想康城国际 ,H,2,2,S,1,1,4,11,20.0,0.305,2.7524,105.0,289.0
香樟公寓 ,H,3,2,S,2,1,2,16,20.0,0.31,4.8167,149.48,720.0
金基晓庐 ,H,3,2,S N,3,1,1,107,20.0,1.64,5.3468,134.66,720.0
观邸国际 ,H,3,2,S N,3,1,2,31,20.0,0.535,3.5672,134.0,478.0
保利东湾 ,H,3,1,S N,1,1,4,23,20.0,0.485,2.9456,94.04,277.0
外东山弄 ,H,4,2,S,2,0,2,7,20.0,0.175,7.0,105.0,735.0
广厦天都城天风苑 ,H,3,2,S,2,0,6,45,20.0,0.885,1.9834,108.4,215.0
复地连城国际 ,H,3,2,S N,1,1,9,17,20.0,0.57,2.4057,93.53,225.0
蓝色霞湾 ,H,3,2,SE N,2,1,4,6,20.0,0.23,5.0,125.0,625.0
景芳东区 ,H,2,1,S NW,2,0,8,14,20.0,0.49,4.2311000000000005,54.36,230.0
盛世嘉园 ,H,1,0,N,3,1,15,166,20.0,3.015,2.4490000000000003,36.75,
中兴花园百合苑 ,H,6,2,SE N,2,1,0,3,20.0,0.045,4.1022,268.15,1100.0
世茂江滨花园瑞景湾 ,H,3,2,S,2,1,13,19,20.0,0.74,2.3814,132.28,315.0
河西南38号 ,H,3,1,SE N,3,0,6,9,9.0,0.7667,4.0771000000000015,80.94,330.0
日信国际DOUBLE时代 ,H,1,1,NE,3,1,3,35,20.0,0.63,4.7218,39.18,185.0
春天花园 ,H,5,2,S,2,0,1,51,20.0,0.8,3.8827,198.32,770.0
朗郡庭园 ,H,4,2,S,1,1,1,29,20.0,0.47,3.3205,259.0,860.0
亚洲城花园 ,H,4,2,S,2,0,0,184,20.0,2.76,3.5963000000000003,130.69,470.0
赞成岭上花苑 ,H,3,2,S,1,1,2,35,20.0,0.595,2.7074000000000003,249.32,675.0
闲林山水木兰苑 ,H,4,2,S N,3,0,2,75,20.0,1.195,2.0351,195.57,398.0
佳兆业玖珑山 ,H,5,2,S N,3,1,1,48,20.0,0.755,3.2441,168.0,545.0
众安白马山庄 ,H,4,3,S,1,0,4,101,20.0,1.655,2.3463000000000003,219.5,515.0
铭雅苑东区 ,H,4,2,S N,0,0,5,97,20.0,1.63,2.3275,150.38,350.0
东方福邸 ,H,6,2,S,3,1,2,20,20.0,0.37,5.8559,222.0,1300.0
朝晖四区 ,H,2,1,S,2,0,21,69,20.0,1.77,3.7913,55.39,210.0
中兴花园 ,H,4,2,S,2,0,2,5,20.0,0.145,3.8941,163.07,635.0
马塍路11号 ,H,2,1,S,3,0,20,33,20.0,1.195,6.564100000000002,61.7,405.0
中海御道 ,H,3,2,S,0,1,1,35,20.0,0.56,5.7515,106.06,610.0
保利东湾 ,H,4,1,S,1,1,3,49,20.0,0.84,2.2582,201.49,455.0
美政花苑 ,H,2,1,S,2,0,23,31,20.0,1.27,4.636,44.22,205.0
金都城市芯宇 ,H,3,2,S N,3,1,2,3,20.0,0.115,6.5012,186.89,1215.0
临江花园 ,H,3,2,S,2,0,0,32,20.0,0.48,3.9408,105.31,415.0
德信早城 ,H,4,2,S,3,1,2,8,20.0,0.19,4.0136,129.56,520.0
嘉绿文苑 ,H,3,1,S,0,1,3,7,20.0,0.21,4.5632,133.68,610.0
金帝海珀一期 ,H,3,2,S,2,1,30,22,20.0,1.38,2.2178,93.79,208.0
中豪四季公馆 ,H,2,2,S,1,1,21,35,20.0,1.26,2.8665000000000003,80.24,230.0
景芳三区 ,H,2,1,S,0,0,38,106,20.0,2.92,4.5593,52.64,240.0
蚕花园永兴坊 ,H,2,1,S,2,0,22,31,20.0,1.235,3.2907,61.69,203.0
美政花苑 ,H,2,1,S N,0,0,21,28,20.0,1.155,4.2509000000000015,47.52,202.0
德信泊林春天 ,H,3,2,S N,1,1,26,20,20.0,1.21,2.8391,89.82,255.0
都市水乡水映苑 ,H,2,2,S N,0,0,29,38,20.0,1.585,3.1429,82.09,258.0
亲亲家园四期 ,H,2,2,S N,3,1,20,19,20.0,0.985,3.5947,89.02,320.0
华元蒙卡岸 ,H,4,1,S,1,1,10,5,20.0,0.425,2.405,128.9,310.0
康乐新村 ,H,2,2,S,3,0,8,11,15.0,0.5933,3.7681,65.02,245.0
朗诗未来街区 ,H,2,2,S N,2,1,0,15,20.0,0.225,2.7598000000000003,72.47,200.0
广厦天都城天河苑 ,H,2,1,E,3,0,15,78,20.0,1.695,2.2666,55.15,125.0
坤和和家园 ,H,4,2,S N,3,1,4,11,22.0,0.2773,4.7764000000000015,158.07,755.0
嘉绿名苑 ,H,3,2,SW,3,1,3,15,20.0,0.33,4.9953,116.11,580.0
紫林公寓 ,H,3,2,S,2,0,0,5,20.0,0.075,5.0586,93.9,475.0
宋都阳光国际 ,H,2,2,S,2,1,0,31,20.0,0.465,3.7197,86.03,320.0
黄姑山路22号 ,H,1,1,S,2,0,2,134,20.0,2.08,3.2311,61.9,200.0
盛世嘉园 ,H,2,2,S N,1,0,2,76,20.0,1.21,2.8708,86.39,248.0
万家星城 ,H,2,2,S,1,1,2,17,20.0,0.325,4.5455000000000005,87.78,399.0
米市巷 ,H,2,2,S,2,0,4,78,20.0,1.31,3.7334,75.0,280.0
翰林花园 ,H,1,1,N,2,1,3,46,20.0,0.795,4.4454,47.24,210.0
左家新村 ,H,2,1,S,2,0,5,19,20.0,0.46,4.1384,54.37,225.0
翠苑二区北区 ,H,2,1,E NW,2,0,3,301,20.0,4.62,3.613,63.66,230.0
桃园新村 ,H,2,1,S,2,0,2,27,20.0,0.475,6.521800000000002,50.6,330.0
黄姑山路22号 ,H,2,1,S,2,0,4,101,20.0,1.655,3.4057,71.94,245.0
闲林山水丹枫苑 ,H,3,2,S,3,1,9,21,20.0,0.63,2.1689000000000003,138.32,300.0
翠苑二区 ,H,2,2,SE NW,2,0,0,35,20.0,0.525,4.4896,60.14,270.0
东冠逸家 ,H,2,2,S,2,1,0,45,20.0,0.675,2.4714,95.09,235.0
翠苑四区 ,H,2,1,S,2,0,2,43,20.0,0.715,4.0644,55.36,225.0
丁桥景园南苑 ,H,2,1,S,2,1,5,103,20.0,1.72,2.3853,88.04,210.0
水陆寺巷 ,H,2,1,S,3,0,3,21,20.0,0.42,4.9994000000000005,83.01,415.0
小河下小区 ,H,3,1,S,1,0,4,193,20.0,3.035,4.2962,60.52,260.0
都市阳光和苑 ,H,3,2,SE N,1,1,2,76,20.0,1.21,3.1289,81.5,255.0
南肖埠北景西苑 ,H,2,2,S,2,0,3,27,20.0,0.51,4.1489,79.54,330.0
中海紫藤苑 ,H,2,2,S N,1,1,3,41,20.0,0.72,3.7343,87.3,326.0
中海西溪华府 ,H,3,1,S,3,1,20,57,20.0,1.555,4.9683,86.55,430.0
绍兴新村 ,H,2,1,S,2,0,2,28,20.0,0.49,3.4444000000000004,52.26,180.0
翠苑二区 ,H,2,1,S N,2,0,4,16,20.0,0.38,4.1264,55.74,230.0
米市巷 ,H,2,1,S,2,0,13,30,20.0,0.905,3.9514,50.11,198.0
久睦苑 ,H,2,2,S N,1,0,5,66,20.0,1.165,2.64,62.5,165.0
阳光逸城 ,H,2,2,S N,3,1,2,44,20.0,0.73,2.9945,60.78,182.0
翡翠城二期 ,H,2,2,S,3,1,8,42,20.0,0.91,3.4768000000000003,86.0,299.0
后珠辰秀嘉园南区 ,H,3,2,S,2,1,0,15,20.0,0.225,2.4679,93.2,230.0
爵士风情花园 ,H,3,2,S,1,0,8,32,20.0,0.76,1.8171,125.48,228.0
树园 ,H,2,2,S,3,0,27,24,20.0,1.305,3.9193,66.34,260.0
金地自在城 ,H,3,2,S N,3,1,6,18,20.0,0.48,4.1226,89.75,370.0
沈塘新村 ,H,2,1,S N,2,0,19,4,20.0,0.725,6.9775,62.2,434.0
仓基新村 ,H,3,1,S N,0,0,10,5,15.0,0.5667,3.8478,72.77,280.0
电信巷 ,H,3,1,S N,3,0,7,14,13.0,0.7,3.6758,70.19,258.0
中大文锦苑 ,H,4,2,S N,2,1,6,36,20.0,0.75,7.6013,136.82,1040.0
中大文锦苑 ,H,3,2,S,3,1,8,36,20.0,0.82,7.6942,124.77,960.0
丽晶湾 ,H,3,2,S,1,1,7,21,20.0,0.56,3.9921,120.24,480.0
金帝金色钱塘 ,H,3,2,S,3,1,8,10,20.0,0.43,3.3414,128.69,430.0
景芳三区 ,H,2,1,S,3,0,24,101,20.0,2.355,4.4738,57.67,258.0
木庵小区 ,H,3,1,S,2,0,13,57,20.0,1.31,3.7806,78.03,295.0
亲亲家园一期 ,H,5,2,S N,2,0,11,76,20.0,1.525,2.3729,177.0,420.0
宋都晨光国际 ,H,3,1,S,2,1,18,76,20.0,1.77,2.4582,134.25,330.0
凤起都市花园 ,H,3,2,E W,2,1,22,120,20.0,2.57,4.3731,88.04,385.0
山水人家诗家谷 ,H,3,2,S,2,1,12,39,20.0,1.005,3.972,138.47,550.0
凤起苑 ,H,3,1,S,3,0,11,171,20.0,2.95,4.5859000000000005,91.15,418.0
绿洲花园 ,H,3,1,S,2,1,14,159,20.0,2.875,4.2978000000000005,123.32,530.0
南都花园一区 ,H,3,2,S,2,0,12,55,20.0,1.245,4.6711,76.0,355.0
求智弄 ,H,2,2,S,2,0,11,7,20.0,0.49,8.4464,68.55,579.0
华元蒙卡岸 ,H,4,2,S,2,1,14,80,20.0,1.69,2.3120000000000003,144.9,335.0
云溪香山 ,H,4,2,S,2,0,0,35,20.0,0.525,2.6180000000000003,168.07,440.0
亲亲家园一期 ,H,3,2,S N,3,0,19,22,20.0,0.995,2.7778,126.0,350.0
中大文锦苑 ,H,3,1,S,2,1,14,20,20.0,0.79,7.491,113.47,850.0
欣盛东方郡西区 ,H,4,2,S,2,1,17,60,20.0,1.495,4.8968,133.15,652.0
滨江曙光之城 ,H,3,2,S N,3,1,8,112,20.0,1.96,4.5693,89.73,410.0
西铭苑 ,H,3,1,S,2,1,14,9,20.0,0.625,3.7069,116.0,430.0
风雅钱塘 ,H,2,2,S,2,1,15,21,20.0,0.84,4.2693,121.8,520.0
中海西溪华府 ,H,3,2,S,3,1,13,92,20.0,1.835,4.5639,86.55,395.0
世茂江滨花园瑞景湾 ,H,3,1,S,1,1,32,200,20.0,4.12,2.4781,88.78,220.0
合景叠彩园 ,H,3,2,S,3,1,16,34,20.0,1.07,3.9284,104.37,410.0
绿洲花园 ,H,2,2,S,2,1,14,19,20.0,0.775,4.7054,101.8,479.0
芳满庭 ,H,3,2,S,2,1,14,31,20.0,0.955,4.5600000000000005,87.5,399.0
西荡苑杏苑 ,H,3,2,S,2,0,17,23,20.0,0.94,4.7359,74.96,355.0
富越香郡 ,H,3,2,S,2,1,19,103,20.0,2.21,3.9533,89.8,355.0
协安紫郡 ,H,3,2,S N,2,1,21,38,20.0,1.305,3.7289,89.84,335.0
华瑞湘湖美地 ,H,2,1,S N,3,1,11,30,20.0,0.835,2.8847,104.0,300.0
明江苑 ,H,3,2,S,2,0,11,15,20.0,0.61,2.3077,117.0,270.0
金帝海珀二期 ,H,3,2,S,1,1,12,22,20.0,0.75,2.4930000000000003,88.25,220.0
回澜南园 ,H,4,2,S,2,0,9,13,20.0,0.51,2.4446000000000003,114.54,280.0
绿城西溪融庄 ,H,3,2,S,1,1,12,72,20.0,1.5,3.4702,132.56,460.0
保利罗兰香谷 ,H,3,2,S NW,1,1,11,69,20.0,1.42,2.3921,87.79,210.0
融创瑷颐湾 ,H,3,2,S,2,1,19,98,20.0,2.135,3.2541,89.12,290.0
爵士风情花园 ,H,3,2,S N,3,0,16,50,20.0,1.31,2.3412,89.7,210.0
理想康城国际 ,H,3,2,S N,1,1,15,18,20.0,0.795,2.4193,126.07,305.0
蓝桥景苑 ,H,3,1,S N,2,1,13,48,20.0,1.175,2.6134,88.01,230.0
新惠名苑 ,H,3,2,S,3,1,12,26,20.0,0.81,2.0832,124.81,260.0
迎春小区 ,H,2,2,S,3,0,18,43,20.0,1.275,3.7868,97.71,370.0
中兴花园 ,H,3,1,S,2,1,15,23,20.0,0.87,3.7678,128.99,486.0
吴牙新村 ,H,3,1,S,2,0,7,9,20.0,0.38,4.9301,55.78,275.0
中兴花园 ,H,3,2,S N,0,0,16,23,20.0,0.905,3.6684,148.57,545.0
小河佳苑 ,H,1,1,S,2,1,5,4,20.0,0.235,3.8743,45.17,175.0
塘河北村 ,H,2,1,S,2,0,6,5,20.0,0.285,3.7945,57.98,220.0
信达柳郡 ,H,2,2,S N,1,0,11,9,31.0,0.3355,1.8924,80.85,153.0
中兴和园 ,H,2,2,S N,1,1,4,22,29.0,0.3241,3.0541,86.77,265.0
乌龙巷 ,H,2,1,S,2,0,0,1,18.0,0.0167,4.4094000000000015,60.78,268.0
艮园社区 ,H,3,1,S,3,0,0,7,17.0,0.1235,4.0899,72.13,295.0
翡翠城一期 ,H,4,2,S N,3,1,0,1,16.0,0.0187,3.1588000000000003,174.12,550.0
天阳棕榈湾二期 ,H,3,2,S NW,3,1,0,6,15.0,0.12,2.4002000000000003,110.41,265.0
金都雅苑 ,H,5,2,S,3,0,0,3,13.0,0.0692,2.7982,232.3,650.0
保利江语海 ,H,3,2,S N,2,1,0,6,13.0,0.1385,3.5984000000000003,86.15,310.0
盛世嘉园 ,H,3,2,S,2,0,1,7,12.0,0.2333,2.3132,112.4,260.0
凯德视界 ,H,2,2,S,3,1,0,5,7.0,0.2143,4.343,70.92,308.0
颐景园 ,H,6,2,S N,3,0,0,38,20.0,0.57,4.3479,220.8,960.0
上宁新村 ,H,3,2,S N,3,0,3,41,20.0,0.72,6.2454,94.47,590.0
政苑小区 ,H,5,3,S,3,0,0,38,20.0,0.57,3.9752,201.25,800.0
大浒东苑 ,H,3,1,SE,3,1,1,60,20.0,0.935,3.8033,81.51,310.0
大浒东苑 ,H,3,2,S N,2,1,1,57,20.0,0.89,3.9739999999999998,90.59,360.0
白马尊邸 ,H,2,1,S,3,1,2,156,20.0,2.41,3.5711000000000004,86.81,310.0
翠苑四区 ,H,3,2,S N,2,0,4,38,20.0,0.71,4.2369,93.23,395.0
广景苑 ,H,3,2,S,3,1,3,23,20.0,0.45,5.0711,130.15,660.0
金都雅苑 ,H,3,2,S,2,0,2,93,20.0,1.465,2.9741,97.51,290.0
红苹果家园 ,H,3,2,S,2,1,2,11,20.0,0.235,2.9616,108.05,320.0
求是村 ,H,3,1,S,2,0,3,34,20.0,0.615,7.013,77.0,540.0
下沙文汇苑 ,H,3,2,S,3,1,0,9,20.0,0.135,2.4299,152.27,370.0
大塘新村 ,H,3,1,S N,2,0,4,41,20.0,0.755,4.0742,71.18,290.0
亿丰蔚蓝郡 ,H,3,2,S N,3,1,17,12,20.0,0.775,2.5,132.0,330.0
康乐香港城 ,H,2,1,S,2,0,10,7,20.0,0.455,3.4488000000000003,73.94,255.0
瑞金华翠嘉苑 ,H,2,2,S,0,0,12,52,20.0,1.2,2.1625,73.99,160.0
嘉里桦枫居 ,H,2,2,S N,1,1,0,81,20.0,1.215,3.3423000000000003,82.28,275.0
金都雅苑 ,H,3,2,S N,3,0,2,49,20.0,0.805,3.956,106.17,420.0
东方俊园 ,H,5,2,S,3,1,2,60,20.0,0.97,1.99,175.88,350.0
丁桥景园北苑 ,H,2,2,S N,2,1,0,118,20.0,1.77,2.6187,83.25,218.0
丁桥兰苑 ,H,2,2,S,1,1,1,50,20.0,0.785,2.456,83.47,205.0
美之园东区 ,H,3,2,S N,1,0,5,27,20.0,0.58,2.4956,123.02,307.0
原筑壹号 ,H,3,1,S N,2,1,1,38,20.0,0.605,3.1685000000000003,88.37,280.0
东园巷 ,H,2,1,S N,2,0,3,77,20.0,1.26,3.667,50.45,185.0
邱山大街114-755号 ,H,2,1,S,2,0,1,84,20.0,1.295,1.9072,76.03,145.0
后市街 ,H,3,2,S N,2,0,1,25,20.0,0.41,4.5746,131.16,600.0
嘉绿莲苑 ,H,4,2,SE,2,1,6,17,20.0,0.465,4.3186,152.83,660.0
临平桂花城南区 ,H,3,2,S N,1,0,3,6,20.0,0.195,2.7,120.0,324.0
宋都阳光国际 ,H,3,2,S NW,2,1,1,19,20.0,0.32,3.3768,121.42,410.0
金都夏宫 ,H,3,2,S,1,1,0,12,20.0,0.18,2.2347,89.5,200.0
盛世嘉园 ,H,4,2,S N,3,0,1,35,20.0,0.56,2.3047,149.7,345.0
中兴公寓 ,H,2,2,S,3,0,0,33,20.0,0.495,4.6636000000000015,75.05,350.0
田园公寓 ,H,3,1,S,2,0,1,19,20.0,0.32,2.9066,73.97,215.0
凤起苑 ,H,3,2,S,3,1,3,11,20.0,0.27,4.3585,154.87,675.0
耀江文鼎苑 ,H,3,2,S N,2,1,5,27,20.0,0.58,6.0448,134.0,810.0
长兴公寓 ,H,3,1,S N,2,0,2,32,20.0,0.55,3.3408,89.8,300.0
绿城玉兰公寓 ,H,2,1,S,3,1,5,18,20.0,0.445,4.698,81.95,385.0
名城燕园 ,H,3,1,S E,1,1,3,23,20.0,0.45,4.7897,120.26,576.0
东平巷小区 ,H,3,1,S,2,0,3,44,20.0,0.765,3.9361,85.11,335.0
梦琴湾 ,H,3,1,S N,1,1,3,4,20.0,0.165,2.4507000000000003,146.9,360.0
定海西园 ,H,1,1,S,2,0,6,73,20.0,1.305,3.5900000000000003,40.39,145.0
东冠逸景花苑 ,H,1,1,E,3,1,9,69,20.0,1.35,2.4185000000000003,54.58,132.0
国都公寓 ,H,3,2,S N,3,1,2,14,20.0,0.28,5.7693,130.0,750.0
青春坊 ,H,2,2,S W,2,1,2,8,20.0,0.19,4.6913,84.2,395.0
中山花园 ,H,3,2,SW,1,1,3,15,20.0,0.33,3.8017,121.0,460.0
柳营花园东区 ,H,3,2,S,3,0,5,9,20.0,0.31,5.7039,131.49,750.0
后珠辰秀嘉园 ,H,2,1,S N,2,1,9,49,20.0,1.05,2.3894,79.52,190.0
墨香苑 ,H,3,2,S N,3,1,5,10,20.0,0.325,3.8885,111.87,435.0
冠宇隽园 ,H,3,1,S,3,1,3,7,20.0,0.21,3.0410000000000004,108.52,330.0
直吉祥巷 ,H,3,1,S,2,0,2,5,30.0,0.0967,4.4477,69.7,310.0
长睦邻里人家东苑 ,H,3,2,W,3,1,1,5,29.0,0.0759,2.6967000000000003,89.0,240.0
天阳文晖 ,H,3,2,S N,3,0,20,5,29.0,0.5345,4.3919000000000015,88.8,390.0
朝晖八区 ,H,3,1,S N,2,0,1,14,28.0,0.175,3.992,84.17,336.0
金地艺境 ,H,3,2,S N,3,0,35,13,27.0,1.0519,2.5051,89.82,225.0
广宇上东名筑 ,H,3,2,S N,3,1,5,15,27.0,0.2963,3.1049,83.74,260.0
青春坊 ,H,2,1,S N,2,0,3,3,26.0,0.1154,4.3863,54.26,238.0
亲亲家园二期 ,H,3,2,S NW,3,1,3,11,25.0,0.216,3.0801000000000003,125.97,388.0
岸上蓝山 ,H,3,2,S,3,0,2,15,23.0,0.2565,1.9869,126.33,251.0
广仁小区 ,H,2,1,S,2,0,1,9,22.0,0.1545,2.4611,85.33,210.0
恩济花苑 ,H,2,2,S,2,0,1,3,21.0,0.0762,5.0538,77.17,390.0
新星小区 ,H,3,2,S N,2,0,1,8,20.0,0.155,3.1914,72.07,230.0
保利东湾 ,H,2,2,S,3,1,3,7,17.0,0.2471,2.4459,89.95,220.0
新时代城市家园 ,H,2,2,S,3,1,2,6,12.0,0.2667,2.1567000000000003,90.42,195.0
西溪晴雪 ,H,3,2,S,3,0,0,5,6.0,0.25,4.4053,83.99,370.0
翠苑一区 ,H,2,1,S N,2,0,15,41,20.0,1.14,4.8044,42.67,205.0
嘉绿福苑 ,H,2,1,S,3,1,19,114,20.0,2.375,4.2712,73.75,315.0
静怡花苑 ,H,2,1,S,2,1,1,21,20.0,0.35,3.7965,71.12,270.0
保利东湾 ,H,2,1,S,3,1,6,17,20.0,0.465,2.9026,58.57,170.0
水澄花园北苑 ,H,3,2,S N,3,1,0,37,20.0,0.555,4.6538,141.82,660.0
邮电新村 ,H,3,1,S N,2,0,0,69,20.0,1.035,6.4384000000000015,73.0,470.0
金田花园 ,H,3,2,S N,2,0,0,185,20.0,2.775,3.7497,104.01,390.0
元都新景公寓 ,H,2,2,S,3,1,0,36,20.0,0.54,3.0167,91.16,275.0
多蓝水岸听涛苑 ,H,3,2,S N,2,1,0,85,20.0,1.275,2.1664000000000003,126.94,275.0
华苑公寓 ,H,3,2,S,2,0,0,59,20.0,0.885,5.2519,106.63,560.0
欣盛东方郡西区 ,H,2,2,S N,3,0,0,113,20.0,1.695,5.6594000000000015,88.35,500.0
江南铭庭 ,H,2,2,S,1,1,0,69,20.0,1.035,3.7063,86.61,321.0
绿城西子郁金香岸 ,H,5,2,S,2,0,2,16,20.0,0.31,2.7549,246.84,680.0
东海柠檬郡 ,H,3,2,S,3,1,1,11,20.0,0.2,3.3356000000000003,122.92,410.0
海月花园 ,H,3,2,S,3,1,7,30,20.0,0.695,4.3857,140.23,615.0
南岸晶都花园 ,H,3,2,S N,3,1,6,29,20.0,0.645,3.6149,135.0,488.0
欣盛东方郡东区 ,H,3,2,S,2,1,7,20,20.0,0.545,5.6035,89.23,500.0
宋都晨光国际 ,H,3,2,S,3,1,9,54,20.0,1.125,3.4914,87.36,305.0
阳光地带东区 ,H,4,3,S,2,0,6,7,20.0,0.315,4.7911,246.29,1180.0
莫衙营 ,H,3,1,S N,2,0,3,34,20.0,0.615,3.6433,79.6,290.0
水印康庭 ,H,3,2,S N,3,1,4,61,20.0,1.055,5.5435,59.53,330.0
联合格里 ,H,3,1,S,1,1,0,6,20.0,0.09,3.487,120.45,420.0
复地连城国际 ,H,2,2,S,2,1,1,108,20.0,1.655,2.3791,88.27,210.0
马市街 ,H,2,1,E W,1,0,0,17,20.0,0.255,4.2998,48.84,210.0
玺之湾 ,H,3,2,S,1,1,0,9,20.0,0.135,3.0423,136.41,415.0
浮力森林苑 ,H,4,2,S N,1,0,1,53,20.0,0.83,2.8287,143.18,405.0
南肖埠社区 ,H,2,1,S N,2,0,0,5,20.0,0.075,4.038,56.96,230.0
大关东七苑 ,H,3,1,SW N,2,0,1,20,20.0,0.335,3.5108,78.33,275.0
中山北园 ,H,3,1,SE N,2,0,1,4,20.0,0.095,5.0218,73.68,370.0
后珠辰秀嘉园南区 ,H,2,2,S N,1,1,1,13,20.0,0.23,2.4899,81.13,202.0
复地连城国际 ,H,3,2,S N,2,1,2,14,20.0,0.28,2.4267000000000003,88.6,215.0
回澜南园 ,H,3,2,S,2,0,1,1,20.0,0.05,3.1307,99.02,310.0
和睦公寓 ,H,2,1,S,3,0,1,24,20.0,0.395,3.5451,64.88,230.0
良渚文化村白鹭郡南 ,H,2,2,S N,2,0,3,3,20.0,0.15,2.8652,89.0,255.0
钱塘景苑 ,H,3,2,S N,1,0,0,24,20.0,0.36,3.555,140.65,500.0
万家星城 ,H,3,2,S N,1,1,4,13,20.0,0.335,4.529,88.32,400.0
铭和苑柳翠坊 ,H,2,2,S,3,1,9,8,20.0,0.435,2.548,90.19,229.8
德嘉金沙阳光 ,H,3,1,SE,1,1,11,26,20.0,0.775,2.7395,87.61,240.0
保安桥河下 ,H,2,0,S N,2,0,7,4,20.0,0.305,3.9866,47.66,190.0
大关东七苑 ,H,2,2,S,2,0,9,18,29.0,0.4034,3.4489,65.24,225.0
紫金庭园 ,H,3,2,S N,2,0,4,27,20.0,0.545,4.275,116.96,500.0
万科西庐 ,H,3,2,S N,3,1,13,7,11.0,1.0182,5.4495000000000005,89.0,485.0
天鸿香榭里 ,H,5,2,S N,2,1,1,21,20.0,0.35,3.5985,133.39,480.0
望城 ,H,3,2,S,3,0,3,11,20.0,0.27,2.5475000000000003,89.5,228.0
北景园月桂苑 ,H,3,2,S,2,0,1,19,20.0,0.32,2.9927,82.87,248.0
金地天逸 ,H,4,2,S,3,1,5,16,20.0,0.415,4.1960000000000015,226.41,950.0
江南摩卡 ,H,5,2,S N,1,1,5,9,20.0,0.31,2.6961,178.04,480.0
近江家园二园 ,H,3,2,S,2,1,3,9,20.0,0.24,5.2222,116.81,610.0
华瑞晴庐 ,H,5,2,S,1,1,25,19,20.0,1.16,3.628,90.96,330.0
景翠公寓 ,H,2,2,S,2,1,0,0,20.0,0.0,2.8979,82.82,240.0
惠都家园 ,H,3,2,S N,3,0,1,16,20.0,0.275,2.0022,84.91,170.0
古荡新村西区 ,H,2,1,S,3,0,3,8,16.0,0.2812,4.5967,43.51,200.0
丁桥颐景园 ,H,2,1,S,3,1,1,7,13.0,0.2154,3.1267,73.56,230.0
大塘新村 ,H,2,1,S N,2,0,1,4,10.0,0.19,4.1573,57.73,240.0
星洲花园红树林 ,H,3,2,S N,3,0,3,28,20.0,0.525,5.1113,133.04,680.0
东海未名园 ,H,3,2,S,3,0,0,46,20.0,0.69,3.643,126.27,460.0
荆山翠谷 ,H,4,2,S,3,0,0,79,20.0,1.185,2.0038,185.65,372.0
沈塘新村 ,H,2,1,S,2,0,7,29,20.0,0.68,6.6016,58.32,385.0
钱塘航空大厦 ,H,1,1,SW,0,1,0,5,20.0,0.075,2.6419,51.1,135.0
朗诗国际街区 ,H,2,1,S,3,1,3,112,20.0,1.785,2.8294,81.29,230.0
山水人家清水湾 ,H,4,2,S N,3,1,3,14,20.0,0.315,4.0,181.5,726.0
政苑小区 ,H,4,2,S,3,0,0,17,20.0,0.255,4.4943,153.53,690.0
坤和西溪里 ,H,3,1,S N,3,1,13,31,20.0,0.92,4.9735000000000005,88.47,440.0
大关南八苑 ,H,2,1,SE S,2,0,16,45,20.0,1.235,3.2574,61.4,200.0
长征桥路42号 ,H,2,2,S,3,0,6,9,20.0,0.345,3.2613000000000003,82.79,270.0
绿洲湾 ,H,3,2,S,0,0,8,3,20.0,0.325,4.0448,93.95,380.0
假山新村 ,H,2,2,S,2,0,6,1,26.0,0.1731,4.2225,82.89,350.0
溪畔花园 ,H,2,1,S,2,0,12,1,25.0,0.348,6.1387,50.5,310.0
翰林花园 ,H,3,2,S N,2,0,7,12,22.0,0.3864,4.3156,83.42,360.0
定安苑 ,H,2,1,S,2,1,5,42,20.0,0.805,5.6531,59.26,335.0
广厦天都城天湖苑 ,H,3,2,S N,3,0,1,12,20.0,0.215,2.2085,117.73,260.0
广厦天都城天湖苑 ,H,5,2,S NW,1,0,2,20,20.0,0.37,1.5941,232.11,370.0
科尔世纪外滩 ,H,3,2,S,1,1,6,16,20.0,0.45,2.5848,110.26,285.0
欣景苑 ,H,3,1,S,2,1,0,15,20.0,0.225,3.3593,97.64,328.0
时代长岛之春 ,H,3,2,S,2,0,1,11,20.0,0.2,3.0646,137.05,420.0
永丰巷 ,H,2,1,S,1,0,5,3,20.0,0.22,5.9255,64.13,380.0
元都新苑 ,H,3,2,S N,1,1,2,16,20.0,0.31,3.4324000000000003,88.86,305.0
临平桂花城北区 ,H,4,2,S,3,1,1,0,20.0,0.035,2.6087,161.0,420.0
万家花园家和苑 ,H,2,2,S N,3,0,4,18,20.0,0.41,4.5466000000000015,82.48,375.0
德信金泊林公寓 ,H,3,2,S,2,1,1,6,20.0,0.125,3.2266000000000004,89.88,290.0
丁桥兰苑 ,H,3,2,S,2,1,0,22,20.0,0.33,2.3929,104.48,250.0
复地连城国际 ,H,4,2,SE N,1,1,0,24,20.0,0.36,2.3104,129.85,300.0
