visited,url,attention,house_info,publishday,unit_price,region,total_price
10,,9, | 2室2厅 | 59.7平米 | 南 | 简装 | 无电梯,,34339,北景园竹邻苑 ,205
7,,4, | 4室2厅 | 172.12平米 | 南 | 其他 | 有电梯,,20626,梦琴湾 ,355
12,,48, | 2室1厅 | 49.52平米 | 南 | 简装 | 无电梯,,35340,董家弄 ,175
18,,30, | 2室1厅 | 62.06平米 | 南 北 | 简装 | 有电梯,,26588,农港苑 ,165
0,,2, | 3室2厅 | 149平米 | 南 | 简装 | 有电梯,,24833,下沙文汇苑 ,370
13,,9, | 2室1厅 | 60.21平米 | 南 北 | 简装 | 无电梯,,43183,翠苑东四区 ,260
0,,6, | 5室1厅 | 143.58平米 | 南 | 简装 | 无电梯,,35521,三里新城兰苑 ,510
8,,9, | 3室2厅 | 93平米 | 南 | 精装 | 有电梯,23,27420,保利东湾 ,255
10,,28, | 2室2厅 | 87.44平米 | 南 | 精装,21,20586,美好桂花金座 ,180
12,,17, | 2室2厅 | 88.46平米 | 南 | 精装 | 有电梯,,31653,香滨湾花园 ,280
3,,25, | 3室2厅 | 194.55平米 | 西南 | 精装 | 有电梯,,65279,滨江城市之星 ,1270
42,,42, | 2室1厅 | 88.97平米 | 南 西 北 | 简装 | 有电梯,,56199,欣盛东方郡东区 ,500
0,,0, | 1室0厅 | 232.31平米 | 南 | 其他 | 有电梯,,58026,万象城悦玺 ,1348
44,,57, | 2室1厅 | 41.41平米 | 南 北 | 简装 | 无电梯,,42985,石板巷新村 ,178
27,,20, | 3室2厅 | 94.05平米 | 南 北 | 简装 | 无电梯,,63796,桂花城 ,600
36,,36, | 2室1厅 | 88.14平米 | 南 北 | 精装 | 有电梯,,29499,金雅苑社区 ,260
0,,3, | 4室2厅 | 173.4平米 | 南 | 精装 | 有电梯,28,47290,万家星城 ,820
3,,3, | 4室2厅 | 141.39平米 | 南 北 | 简装 | 无电梯,20,48660,南都德迦东区 ,688
5,,2, | 3室2厅 | 87平米 | 南 | 简装 | 有电梯,17,37012,星汇荣邸 ,322
3,,10, | 2室1厅 | 47.17平米 | 南 北 | 简装 | 无电梯,14,40704,十五家园 ,192
1,,4, | 3室1厅 | 80平米 | 南 | 简装 | 有电梯,11,32250,大家多立方 ,258
13,,37, | 3室2厅 | 125.1平米 | 南 北 | 简装 | 有电梯,,31575,天湖公寓 ,395
5,,16, | 2室1厅 | 59.2平米 | 南 北 | 简装 | 无电梯,,69257,师苑新村 ,410
14,,66, | 2室2厅 | 81.38平米 | 东 | 毛坯 | 有电梯,,33793,龙湖滟澜山丽轩一期 ,275
17,,54, | 3室2厅 | 86.98平米 | 南 | 精装 | 有电梯,,31617,万科魅力之城 ,275
8,,42, | 3室2厅 | 147平米 | 南 北 | 精装 | 有电梯,,44218,钱塘春晓 ,650
17,,17, | 3室2厅 | 143平米 | 南 | 毛坯 | 有电梯,,20630,多蓝水岸银沙苑 ,295
20,,13, | 3室2厅 | 88.38平米 | 南 北 | 精装 | 有电梯,27,58611,东方福邸 ,518
1,,41, | 3室2厅 | 132.47平米 | 南 | 简装 | 有电梯,,36839,南岸晶都花园 ,488
6,,51, | 3室2厅 | 69.25平米 | 南 | 简装 | 无电梯,,40434,古荡新村西区 ,280
1,,85, | 3室2厅 | 70.34平米 | 东 南 北 | 毛坯,,34120,古塘路30号 ,240
7,,27, | 2室2厅 | 67.48平米 | 南 | 简装 | 无电梯,,51127,友谊新村 ,345
8,,47, | 3室2厅 | 118.32平米 | 南 | 精装 | 无电梯,,23243,明江苑 ,275
2,,96, | 3室2厅 | 124.51平米 | 南 | 简装 | 有电梯,,20481,复地连城国际 ,255
4,,11, | 2室2厅 | 105平米 | 南 | 毛坯 | 有电梯,,27524,理想康城国际 ,289
2,,16, | 3室2厅 | 149.48平米 | 南 | 简装 | 有电梯,,48167,香樟公寓 ,720
1,,107, | 3室2厅 | 134.66平米 | 南 北 | 精装 | 有电梯,,53468,金基晓庐 ,720
2,,31, | 3室2厅 | 134平米 | 南 北 | 精装 | 有电梯,,35672,观邸国际 ,478
4,,23, | 3室1厅 | 94.04平米 | 南 北 | 毛坯 | 有电梯,,29456,保利东湾 ,277
2,,7, | 4室2厅 | 105平米 | 南 | 简装 | 无电梯,,70000,外东山弄 ,735
6,,45, | 3室2厅 | 108.4平米 | 南 | 简装,,19834,广厦天都城天风苑 ,215
9,,17, | 3室2厅 | 93.53平米 | 南 北 | 毛坯 | 有电梯,,24057,复地连城国际 ,225
4,,6, | 3室2厅 | 125平米 | 东 南 北 | 简装 | 有电梯,,50000,蓝色霞湾 ,625
8,,14, | 2室1厅 | 54.36平米 | 南 西 北 | 简装 | 无电梯,,42311,景芳东区 ,230
15,,166, | 1室0厅 | 36.75平米 | 北 | 精装 | 有电梯,,24490,盛世嘉园 ,
0,,3, | 6室2厅 | 268.15平米 | 东 南 北 | 简装 | 有电梯,,41022,中兴花园百合苑 ,1100
13,,19, | 3室2厅 | 132.28平米 | 南 | 简装 | 有电梯,,23814,世茂江滨花园瑞景湾 ,315
6,,9, | 3室1厅 | 80.94平米 | 东 南 北 | 精装 | 无电梯,9,40771,河西南38号 ,330
3,,35, | 1室1厅 | 39.18平米 | 东北 | 精装 | 有电梯,,47218,日信国际DOUBLE时代 ,185
1,,51, | 5室2厅 | 198.32平米 | 南 | 简装 | 无电梯,,38827,春天花园 ,770
1,,29, | 4室2厅 | 259平米 | 南 | 毛坯 | 有电梯,,33205,朗郡庭园 ,860
0,,184, | 4室2厅 | 130.69平米 | 南 | 简装 | 无电梯,,35963,亚洲城花园 ,470
2,,35, | 3室2厅 | 249.32平米 | 南 | 毛坯 | 有电梯,,27074,赞成岭上花苑 ,675
2,,75, | 4室2厅 | 195.57平米 | 南 北 | 精装 | 无电梯,,20351,闲林山水木兰苑 ,398
1,,48, | 5室2厅 | 168平米 | 南 北 | 精装 | 有电梯,,32441,佳兆业玖珑山 ,545
4,,101, | 4室3厅 | 219.5平米 | 南 | 毛坯 | 无电梯,,23463,众安白马山庄 ,515
5,,97, | 4室2厅 | 150.38平米 | 南 北 | 其他 | 无电梯,,23275,铭雅苑东区 ,350
2,,20, | 6室2厅 | 222平米 | 南 | 精装 | 有电梯,,58559,东方福邸 ,1300
21,,69, | 2室1厅 | 55.39平米 | 南 | 简装 | 无电梯,,37913,朝晖四区 ,210
2,,5, | 4室2厅 | 163.07平米 | 南 | 简装 | 无电梯,,38941,中兴花园 ,635
20,,33, | 2室1厅 | 61.7平米 | 南 | 精装 | 无电梯,,65641,马塍路11号 ,405
1,,35, | 3室2厅 | 106.06平米 | 南 | 其他 | 有电梯,,57515,中海御道 ,610
3,,49, | 4室1厅 | 201.49平米 | 南 | 毛坯 | 有电梯,,22582,保利东湾 ,455
23,,31, | 2室1厅 | 44.22平米 | 南 | 简装 | 无电梯,,46360,美政花苑 ,205
2,,3, | 3室2厅 | 186.89平米 | 南 北 | 精装 | 有电梯,,65012,金都城市芯宇 ,1215
0,,32, | 3室2厅 | 105.31平米 | 南 | 简装 | 无电梯,,39408,临江花园 ,415
2,,8, | 4室2厅 | 129.56平米 | 南 | 精装 | 有电梯,,40136,德信早城 ,520
3,,7, | 3室1厅 | 133.68平米 | 南 | 其他 | 有电梯,,45632,嘉绿文苑 ,610
30,,22, | 3室2厅 | 93.79平米 | 南 | 简装 | 有电梯,,22178,金帝海珀一期 ,208
21,,35, | 2室2厅 | 80.24平米 | 南 | 毛坯 | 有电梯,,28665,中豪四季公馆 ,230
38,,106, | 2室1厅 | 52.64平米 | 南 | 其他 | 无电梯,,45593,景芳三区 ,240
22,,31, | 2室1厅 | 61.69平米 | 南 | 简装 | 无电梯,,32907,蚕花园永兴坊 ,203
21,,28, | 2室1厅 | 47.52平米 | 南 北 | 其他 | 无电梯,,42509,美政花苑 ,202
26,,20, | 3室2厅 | 89.82平米 | 南 北 | 毛坯 | 有电梯,,28391,德信泊林春天 ,255
29,,38, | 2室2厅 | 82.09平米 | 南 北 | 其他 | 无电梯,,31429,都市水乡水映苑 ,258
20,,19, | 2室2厅 | 89.02平米 | 南 北 | 精装 | 有电梯,,35947,亲亲家园四期 ,320
10,,5, | 4室1厅 | 128.9平米 | 南 | 毛坯 | 有电梯,,24050,华元蒙卡岸 ,310
8,,11, | 2室2厅 | 65.02平米 | 南 | 精装 | 无电梯,15,37681,康乐新村 ,245
0,,15, | 2室2厅 | 72.47平米 | 南 北 | 简装 | 有电梯,,27598,朗诗未来街区 ,200
15,,78, | 2室1厅 | 55.15平米 | 东 | 精装,,22666,广厦天都城天河苑 ,125
4,,11, | 4室2厅 | 158.07平米 | 南 北 | 精装 | 有电梯,22,47764,坤和和家园 ,755
3,,15, | 3室2厅 | 116.11平米 | 西南 | 精装 | 有电梯,,49953,嘉绿名苑 ,580
0,,5, | 3室2厅 | 93.9平米 | 南 | 简装 | 无电梯,,50586,紫林公寓 ,475
0,,31, | 2室2厅 | 86.03平米 | 南 | 简装 | 有电梯,,37197,宋都阳光国际 ,320
2,,134, | 1室1厅 | 61.9平米 | 南 | 简装 | 无电梯,,32311,黄姑山路22号 ,200
2,,76, | 2室2厅 | 86.39平米 | 南 北 | 毛坯 | 无电梯,,28708,盛世嘉园 ,248
2,,17, | 2室2厅 | 87.78平米 | 南 | 毛坯 | 有电梯,,45455,万家星城 ,399
4,,78, | 2室2厅 | 75平米 | 南 | 简装 | 无电梯,,37334,米市巷 ,280
3,,46, | 1室1厅 | 47.24平米 | 北 | 简装 | 有电梯,,44454,翰林花园 ,210
5,,19, | 2室1厅 | 54.37平米 | 南 | 简装 | 无电梯,,41384,左家新村 ,225
3,,301, | 2室1厅 | 63.66平米 | 东 西 北 | 简装 | 无电梯,,36130,翠苑二区北区 ,230
2,,27, | 2室1厅 | 50.6平米 | 南 | 简装 | 无电梯,,65218,桃园新村 ,330
4,,101, | 2室1厅 | 71.94平米 | 南 | 简装 | 无电梯,,34057,黄姑山路22号 ,245
9,,21, | 3室2厅 | 138.32平米 | 南 | 精装 | 有电梯,,21689,闲林山水丹枫苑 ,300
0,,35, | 2室2厅 | 60.14平米 | 东 南 西 北 | 简装 | 无电梯,,44896,翠苑二区 ,270
0,,45, | 2室2厅 | 95.09平米 | 南 | 简装 | 有电梯,,24714,东冠逸家 ,235
2,,43, | 2室1厅 | 55.36平米 | 南 | 简装 | 无电梯,,40644,翠苑四区 ,225
5,,103, | 2室1厅 | 88.04平米 | 南 | 简装 | 有电梯,,23853,丁桥景园南苑 ,210
3,,21, | 2室1厅 | 83.01平米 | 南 | 精装 | 无电梯,,49994,水陆寺巷 ,415
4,,193, | 3室1厅 | 60.52平米 | 南 | 毛坯 | 无电梯,,42962,小河下小区 ,260
2,,76, | 3室2厅 | 81.5平米 | 东 南 北 | 毛坯 | 有电梯,,31289,都市阳光和苑 ,255
3,,27, | 2室2厅 | 79.54平米 | 南 | 简装 | 无电梯,,41489,南肖埠北景西苑 ,330
3,,41, | 2室2厅 | 87.3平米 | 南 北 | 毛坯 | 有电梯,,37343,中海紫藤苑 ,326
20,,57, | 3室1厅 | 86.55平米 | 南 | 精装 | 有电梯,,49683,中海西溪华府 ,430
2,,28, | 2室1厅 | 52.26平米 | 南 | 简装 | 无电梯,,34444,绍兴新村 ,180
4,,16, | 2室1厅 | 55.74平米 | 南 北 | 简装 | 无电梯,,41264,翠苑二区 ,230
13,,30, | 2室1厅 | 50.11平米 | 南 | 简装 | 无电梯,,39514,米市巷 ,198
5,,66, | 2室2厅 | 62.5平米 | 南 北 | 毛坯,,26400,久睦苑 ,165
2,,44, | 2室2厅 | 60.78平米 | 南 北 | 精装 | 有电梯,,29945,阳光逸城 ,182
8,,42, | 2室2厅 | 86平米 | 南 | 精装 | 有电梯,,34768,翡翠城二期 ,299
0,,15, | 3室2厅 | 93.2平米 | 南 | 简装 | 有电梯,,24679,后珠辰秀嘉园南区 ,230
8,,32, | 3室2厅 | 125.48平米 | 南 | 毛坯 | 无电梯,,18171,爵士风情花园 ,228
27,,24, | 2室2厅 | 66.34平米 | 南 | 精装 | 无电梯,,39193,树园 ,260
6,,18, | 3室2厅 | 89.75平米 | 南 北 | 精装 | 有电梯,,41226,金地自在城 ,370
19,,4, | 2室1厅 | 62.2平米 | 南 北 | 简装 | 无电梯,,69775,沈塘新村 ,434
10,,5, | 3室1厅 | 72.77平米 | 南 北 | 其他 | 无电梯,15,38478,仓基新村 ,280
7,,14, | 3室1厅 | 70.19平米 | 南 北 | 精装 | 无电梯,13,36758,电信巷 ,258
6,,36, | 4室2厅 | 136.82平米 | 南 北 | 简装 | 有电梯,,76013,中大文锦苑 ,1040
8,,36, | 3室2厅 | 124.77平米 | 南 | 精装 | 有电梯,,76942,中大文锦苑 ,960
7,,21, | 3室2厅 | 120.24平米 | 南 | 毛坯 | 有电梯,,39921,丽晶湾 ,480
8,,10, | 3室2厅 | 128.69平米 | 南 | 精装 | 有电梯,,33414,金帝金色钱塘 ,430
24,,101, | 2室1厅 | 57.67平米 | 南 | 精装 | 无电梯,,44738,景芳三区 ,258
13,,57, | 3室1厅 | 78.03平米 | 南 | 简装 | 无电梯,,37806,木庵小区 ,295
11,,76, | 5室2厅 | 177平米 | 南 北 | 简装 | 无电梯,,23729,亲亲家园一期 ,420
18,,76, | 3室1厅 | 134.25平米 | 南 | 简装 | 有电梯,,24582,宋都晨光国际 ,330
22,,120, | 3室2厅 | 88.04平米 | 东 西 | 简装 | 有电梯,,43731,凤起都市花园 ,385
12,,39, | 3室2厅 | 138.47平米 | 南 | 简装 | 有电梯,,39720,山水人家诗家谷 ,550
11,,171, | 3室1厅 | 91.15平米 | 南 | 精装 | 无电梯,,45859,凤起苑 ,418
14,,159, | 3室1厅 | 123.32平米 | 南 | 简装 | 有电梯,,42978,绿洲花园 ,530
12,,55, | 3室2厅 | 76平米 | 南 | 简装 | 无电梯,,46711,南都花园一区 ,355
11,,7, | 2室2厅 | 68.55平米 | 南 | 简装 | 无电梯,,84464,求智弄 ,579
14,,80, | 4室2厅 | 144.9平米 | 南 | 简装 | 有电梯,,23120,华元蒙卡岸 ,335
0,,35, | 4室2厅 | 168.07平米 | 南 | 简装 | 无电梯,,26180,云溪香山 ,440
19,,22, | 3室2厅 | 126平米 | 南 北 | 精装 | 无电梯,,27778,亲亲家园一期 ,350
14,,20, | 3室1厅 | 113.47平米 | 南 | 简装 | 有电梯,,74910,中大文锦苑 ,850
17,,60, | 4室2厅 | 133.15平米 | 南 | 简装 | 有电梯,,48968,欣盛东方郡西区 ,652
8,,112, | 3室2厅 | 89.73平米 | 南 北 | 精装 | 有电梯,,45693,滨江曙光之城 ,410
14,,9, | 3室1厅 | 116平米 | 南 | 简装 | 有电梯,,37069,西铭苑 ,430
15,,21, | 2室2厅 | 121.8平米 | 南 | 简装 | 有电梯,,42693,风雅钱塘 ,520
13,,92, | 3室2厅 | 86.55平米 | 南 | 精装 | 有电梯,,45639,中海西溪华府 ,395
32,,200, | 3室1厅 | 88.78平米 | 南 | 毛坯 | 有电梯,,24781,世茂江滨花园瑞景湾 ,220
16,,34, | 3室2厅 | 104.37平米 | 南 | 精装 | 有电梯,,39284,合景叠彩园 ,410
14,,19, | 2室2厅 | 101.8平米 | 南 | 简装 | 有电梯,,47054,绿洲花园 ,479
14,,31, | 3室2厅 | 87.5平米 | 南 | 简装 | 有电梯,,45600,芳满庭 ,399
17,,23, | 3室2厅 | 74.96平米 | 南 | 简装 | 无电梯,,47359,西荡苑杏苑 ,355
19,,103, | 3室2厅 | 89.8平米 | 南 | 简装 | 有电梯,,39533,富越香郡 ,355
21,,38, | 3室2厅 | 89.84平米 | 南 北 | 简装 | 有电梯,,37289,协安紫郡 ,335
11,,30, | 2室1厅 | 104平米 | 南 北 | 精装 | 有电梯,,28847,华瑞湘湖美地 ,300
11,,15, | 3室2厅 | 117平米 | 南 | 简装 | 无电梯,,23077,明江苑 ,270
12,,22, | 3室2厅 | 88.25平米 | 南 | 毛坯 | 有电梯,,24930,金帝海珀二期 ,220
9,,13, | 4室2厅 | 114.54平米 | 南 | 简装 | 无电梯,,24446,回澜南园 ,280
12,,72, | 3室2厅 | 132.56平米 | 南 | 毛坯 | 有电梯,,34702,绿城西溪融庄 ,460
11,,69, | 3室2厅 | 87.79平米 | 南 西 北 | 毛坯 | 有电梯,,23921,保利罗兰香谷 ,210
19,,98, | 3室2厅 | 89.12平米 | 南 | 简装 | 有电梯,,32541,融创瑷颐湾 ,290
16,,50, | 3室2厅 | 89.7平米 | 南 北 | 精装 | 无电梯,,23412,爵士风情花园 ,210
15,,18, | 3室2厅 | 126.07平米 | 南 北 | 毛坯 | 有电梯,,24193,理想康城国际 ,305
13,,48, | 3室1厅 | 88.01平米 | 南 北 | 简装 | 有电梯,,26134,蓝桥景苑 ,230
12,,26, | 3室2厅 | 124.81平米 | 南 | 精装 | 有电梯,,20832,新惠名苑 ,260
18,,43, | 2室2厅 | 97.71平米 | 南 | 精装 | 无电梯,,37868,迎春小区 ,370
15,,23, | 3室1厅 | 128.99平米 | 南 | 简装 | 有电梯,,37678,中兴花园 ,486
7,,9, | 3室1厅 | 55.78平米 | 南 | 简装 | 无电梯,,49301,吴牙新村 ,275
16,,23, | 3室2厅 | 148.57平米 | 南 北 | 其他 | 无电梯,,36684,中兴花园 ,545
5,,4, | 1室1厅 | 45.17平米 | 南 | 简装 | 有电梯,,38743,小河佳苑 ,175
6,,5, | 2室1厅 | 57.98平米 | 南 | 简装 | 无电梯,,37945,塘河北村 ,220
11,,9, | 2室2厅 | 80.85平米 | 南 北 | 毛坯,31,18924,信达柳郡 ,153
4,,22, | 2室2厅 | 86.77平米 | 南 北 | 毛坯 | 有电梯,29,30541,中兴和园 ,265
0,,1, | 2室1厅 | 60.78平米 | 南 | 简装 | 无电梯,18,44094,乌龙巷 ,268
0,,7, | 3室1厅 | 72.13平米 | 南 | 精装 | 无电梯,17,40899,艮园社区 ,295
0,,1, | 4室2厅 | 174.12平米 | 南 北 | 精装 | 有电梯,16,31588,翡翠城一期 ,550
0,,6, | 3室2厅 | 110.41平米 | 南 西 北 | 精装 | 有电梯,15,24002,天阳棕榈湾二期 ,265
0,,3, | 5室2厅 | 232.3平米 | 南 | 精装 | 无电梯,13,27982,金都雅苑 ,650
0,,6, | 3室2厅 | 86.15平米 | 南 北 | 简装 | 有电梯,13,35984,保利江语海 ,310
1,,7, | 3室2厅 | 112.4平米 | 南 | 简装 | 无电梯,12,23132,盛世嘉园 ,260
0,,5, | 2室2厅 | 70.92平米 | 南 | 精装 | 有电梯,7,43430,凯德视界 ,308
0,,38, | 6室2厅 | 220.8平米 | 南 北 | 精装 | 无电梯,,43479,颐景园 ,960
3,,41, | 3室2厅 | 94.47平米 | 南 北 | 精装 | 无电梯,,62454,上宁新村 ,590
0,,38, | 5室3厅 | 201.25平米 | 南 | 精装 | 无电梯,,39752,政苑小区 ,800
1,,60, | 3室1厅 | 81.51平米 | 东南 | 精装 | 有电梯,,38033,大浒东苑 ,310
1,,57, | 3室2厅 | 90.59平米 | 南 北 | 简装 | 有电梯,,39740,大浒东苑 ,360
2,,156, | 2室1厅 | 86.81平米 | 南 | 精装 | 有电梯,,35711,白马尊邸 ,310
4,,38, | 3室2厅 | 93.23平米 | 南 北 | 简装 | 无电梯,,42369,翠苑四区 ,395
3,,23, | 3室2厅 | 130.15平米 | 南 | 精装 | 有电梯,,50711,广景苑 ,660
2,,93, | 3室2厅 | 97.51平米 | 南 | 简装 | 无电梯,,29741,金都雅苑 ,290
2,,11, | 3室2厅 | 108.05平米 | 南 | 简装 | 有电梯,,29616,红苹果家园 ,320
3,,34, | 3室1厅 | 77平米 | 南 | 简装 | 无电梯,,70130,求是村 ,540
0,,9, | 3室2厅 | 152.27平米 | 南 | 精装 | 有电梯,,24299,下沙文汇苑 ,370
4,,41, | 3室1厅 | 71.18平米 | 南 北 | 简装 | 无电梯,,40742,大塘新村 ,290
17,,12, | 3室2厅 | 132平米 | 南 北 | 精装 | 有电梯,,25000,亿丰蔚蓝郡 ,330
10,,7, | 2室1厅 | 73.94平米 | 南 | 简装 | 无电梯,,34488,康乐香港城 ,255
12,,52, | 2室2厅 | 73.99平米 | 南 | 其他,,21625,瑞金华翠嘉苑 ,160
0,,81, | 2室2厅 | 82.28平米 | 南 北 | 毛坯 | 有电梯,,33423,嘉里桦枫居 ,275
2,,49, | 3室2厅 | 106.17平米 | 南 北 | 精装 | 无电梯,,39560,金都雅苑 ,420
2,,60, | 5室2厅 | 175.88平米 | 南 | 精装 | 有电梯,,19900,东方俊园 ,350
0,,118, | 2室2厅 | 83.25平米 | 南 北 | 简装 | 有电梯,,26187,丁桥景园北苑 ,218
1,,50, | 2室2厅 | 83.47平米 | 南 | 毛坯 | 有电梯,,24560,丁桥兰苑 ,205
5,,27, | 3室2厅 | 123.02平米 | 南 北 | 毛坯 | 无电梯,,24956,美之园东区 ,307
1,,38, | 3室1厅 | 88.37平米 | 南 北 | 简装 | 有电梯,,31685,原筑壹号 ,280
3,,77, | 2室1厅 | 50.45平米 | 南 北 | 简装 | 无电梯,,36670,东园巷 ,185
1,,84, | 2室1厅 | 76.03平米 | 南 | 简装,,19072,邱山大街114-755号 ,145
1,,25, | 3室2厅 | 131.16平米 | 南 北 | 简装 | 无电梯,,45746,后市街 ,600
6,,17, | 4室2厅 | 152.83平米 | 东 南 | 简装 | 有电梯,,43186,嘉绿莲苑 ,660
3,,6, | 3室2厅 | 120平米 | 南 北 | 毛坯 | 无电梯,,27000,临平桂花城南区 ,324
1,,19, | 3室2厅 | 121.42平米 | 南 西 北 | 简装 | 有电梯,,33768,宋都阳光国际 ,410
0,,12, | 3室2厅 | 89.5平米 | 南 | 毛坯 | 有电梯,,22347,金都夏宫 ,200
1,,35, | 4室2厅 | 149.7平米 | 南 北 | 精装 | 无电梯,,23047,盛世嘉园 ,345
0,,33, | 2室2厅 | 75.05平米 | 南 | 精装 | 无电梯,,46636,中兴公寓 ,350
1,,19, | 3室1厅 | 73.97平米 | 南 | 简装 | 无电梯,,29066,田园公寓 ,215
3,,11, | 3室2厅 | 154.87平米 | 南 | 精装 | 有电梯,,43585,凤起苑 ,675
5,,27, | 3室2厅 | 134平米 | 南 北 | 简装 | 有电梯,,60448,耀江文鼎苑 ,810
2,,32, | 3室1厅 | 89.8平米 | 南 北 | 简装 | 无电梯,,33408,长兴公寓 ,300
5,,18, | 2室1厅 | 81.95平米 | 南 | 精装 | 有电梯,,46980,绿城玉兰公寓 ,385
3,,23, | 3室1厅 | 120.26平米 | 南 东 | 毛坯 | 有电梯,,47897,名城燕园 ,576
3,,44, | 3室1厅 | 85.11平米 | 南 | 简装 | 无电梯,,39361,东平巷小区 ,335
3,,4, | 3室1厅 | 146.9平米 | 南 北 | 毛坯 | 有电梯,,24507,梦琴湾 ,360
6,,73, | 1室1厅 | 40.39平米 | 南 | 简装 | 无电梯,,35900,定海西园 ,145
9,,69, | 1室1厅 | 54.58平米 | 东 | 精装 | 有电梯,,24185,东冠逸景花苑 ,132
2,,14, | 3室2厅 | 130平米 | 南 北 | 精装 | 有电梯,,57693,国都公寓 ,750
2,,8, | 2室2厅 | 84.2平米 | 南 西 | 简装 | 有电梯,,46913,青春坊 ,395
3,,15, | 3室2厅 | 121平米 | 西南 | 毛坯 | 有电梯,,38017,中山花园 ,460
5,,9, | 3室2厅 | 131.49平米 | 南 | 精装 | 无电梯,,57039,柳营花园东区 ,750
9,,49, | 2室1厅 | 79.52平米 | 南 北 | 简装 | 有电梯,,23894,后珠辰秀嘉园 ,190
5,,10, | 3室2厅 | 111.87平米 | 南 北 | 精装 | 有电梯,,38885,墨香苑 ,435
3,,7, | 3室1厅 | 108.52平米 | 南 | 精装 | 有电梯,,30410,冠宇隽园 ,330
2,,5, | 3室1厅 | 69.7平米 | 南 | 简装,30,44477,直吉祥巷 ,310
1,,5, | 3室2厅 | 89平米 | 西 | 精装 | 有电梯,29,26967,长睦邻里人家东苑 ,240
20,,5, | 3室2厅 | 88.8平米 | 南 北 | 精装,29,43919,天阳文晖 ,390
1,,14, | 3室1厅 | 84.17平米 | 南 北 | 简装 | 无电梯,28,39920,朝晖八区 ,336
35,,13, | 3室2厅 | 89.82平米 | 南 北 | 精装,27,25051,金地艺境 ,225
5,,15, | 3室2厅 | 83.74平米 | 南 北 | 精装 | 有电梯,27,31049,广宇上东名筑 ,260
3,,3, | 2室1厅 | 54.26平米 | 南 北 | 简装 | 无电梯,26,43863,青春坊 ,238
3,,11, | 3室2厅 | 125.97平米 | 南 西 北 | 精装 | 有电梯,25,30801,亲亲家园二期 ,388
2,,15, | 3室2厅 | 126.33平米 | 南 | 精装 | 无电梯,23,19869,岸上蓝山 ,251
1,,9, | 2室1厅 | 85.33平米 | 南 | 简装 | 无电梯,22,24611,广仁小区 ,210
1,,3, | 2室2厅 | 77.17平米 | 南 | 简装 | 无电梯,21,50538,恩济花苑 ,390
1,,8, | 3室2厅 | 72.07平米 | 南 北 | 简装 | 无电梯,20,31914,新星小区 ,230
3,,7, | 2室2厅 | 89.95平米 | 南 | 精装 | 有电梯,17,24459,保利东湾 ,220
2,,6, | 2室2厅 | 90.42平米 | 南 | 精装 | 有电梯,12,21567,新时代城市家园 ,195
0,,5, | 3室2厅 | 83.99平米 | 南 | 精装 | 无电梯,6,44053,西溪晴雪 ,370
